Date       ,Time         ,     Lat ,       Lon  , Depth  , Mag ,Magt  ,Nst ,Gap  ,Clo , RMS , SRC   ,Event ID
2019/05/08 ,11:39:15.12  ,40.16383,-123.86433,22.97,2.13,  Md  ,31,61,6,0.12,NCSN   ,73178780
2019/05/08 ,14:24:49.07  ,36.45867,-121.03516,5.24,2.31,  Md  ,45,79,13,0.1,NCSN   ,73178815
2019/05/09 ,05:27:48.98  ,38.7315,-119.7435,-2.03,2.31,  Md  ,29,98,27,0.15,NCSN   ,73179105
2019/05/09 ,14:40:50.26  ,40.5915,-124.00484,21.64,2.13,  Md  ,34,47,11,0.12,NCSN   ,73179260
2019/05/09 ,16:50:46.42  ,37.54617,-118.8755,8.14,2.28,  Md  ,38,103,6,0.05,NCSN   ,73179280
2019/05/09 ,20:59:32.07  ,36.622,-121.23083,5.76,2.13,  Md  ,54,69,7,0.06,NCSN   ,73179420
2019/05/09 ,21:30:58.98  ,39.35317,-123.22933,3.4,2.61,  Md  ,34,60,16,0.09,NCSN   ,73179440
2019/05/10 ,00:17:07.87  ,36.45917,-119.93134,13.13,2.27,  Md  ,10,103,42,0.14,NCSN   ,73179535
2019/05/10 ,02:18:25.19  ,38.81583,-122.81917,2.49,2.17,  Md  ,67,25,1,0.06,NCSN   ,73179580
2019/05/10 ,02:21:16.31  ,37.3115,-121.68134,7.36,2.11,  Md  ,63,49,5,0.05,NCSN   ,73179590
2019/05/10 ,03:36:59.49  ,38.8035,-122.7785,1.32,2.82,  Md  ,70,26,1,0.06,NCSN   ,73179615
2019/05/10 ,06:02:34.54  ,38.82217,-122.81133,3.34,2.68,  Md  ,69,28,0,0.05,NCSN   ,73179645
2019/05/10 ,12:58:56.27  ,38.39683,-118.18283,9.51,3.75,  ML  ,38,147,32,0.25,NCSN   ,73179800
2019/05/10 ,13:54:02.52  ,38.36817,-118.17683,1.55,2.56,  Md  ,30,166,31,0.18,NCSN   ,73179835
2019/05/10 ,16:44:46.23  ,38.35333,-118.19366,3.92,2.04,  Md  ,23,189,29,0.11,NCSN   ,73179885
2019/05/10 ,17:43:02.30  ,36.65783,-121.2745,3.87,2.23,  Md  ,55,66,6,0.08,NCSN   ,73179925
2019/05/11 ,05:53:25.14  ,36.6565,-121.27417,4.72,2.74,  Md  ,64,55,6,0.05,NCSN   ,73180160
2019/05/11 ,09:59:26.98  ,38.9065,-123.149,3.47,2.67,  Md  ,63,62,5,0.07,NCSN   ,73180210
2019/05/11 ,23:54:14.39  ,34.9495,-119.08533,3.98,2.38,  Md  ,6,191,30,0.04,NCSN   ,73180435
2019/05/12 ,05:52:25.25  ,38.8005,-122.78,3.15,2.41,  Md  ,66,25,1,0.07,NCSN   ,73180580
2019/05/12 ,08:06:41.49  ,40.59733,-124.82034,23.7,2.62,  Md  ,37,276,43,0.19,NCSN   ,73180645
2019/05/12 ,10:35:44.92  ,38.898,-122.85733,2.1,2.01,  Md  ,53,84,5,0.08,NCSN   ,73180675
2019/05/12 ,12:35:53.81  ,38.81933,-122.7875,1.45,2.39,  Md  ,60,26,1,0.07,NCSN   ,73180710
2019/05/12 ,17:11:28.60  ,35.20167,-120.7485,7.2,2.2,  Md  ,53,80,4,0.09,NCSN   ,73180790
2019/05/13 ,01:43:43.52  ,40.24267,-124.16233,11.77,2.25,  Md  ,33,90,1,0.12,NCSN   ,73180910
2019/05/13 ,09:06:36.81  ,38.35333,-122.398,7.75,2.12,  Md  ,55,38,5,0.14,NCSN   ,73181025
2019/05/13 ,09:27:34.51  ,37.54267,-118.87267,6.14,2.19,  Md  ,32,108,7,0.05,NCSN   ,73181030
2019/05/13 ,12:42:27.85  ,38.7365,-119.72134,-1.24,2.49,  Md  ,18,101,29,0.12,NCSN   ,73181120
2019/05/13 ,17:16:34.31  ,38.81167,-122.824,2.04,2.08,  Md  ,49,30,1,0.04,NCSN   ,73181145
2019/05/13 ,18:47:35.63  ,38.79367,-122.77866,3.55,2.38,  Md  ,68,45,1,0.08,NCSN   ,73181185
2019/05/14 ,05:13:51.05  ,36.47367,-121.04884,0.68,2.43,  Md  ,61,56,6,0.08,NCSN   ,73181375
2019/05/14 ,08:56:13.64  ,36.28883,-119.648,23.45,2.42,  Md  ,16,97,24,0.08,NCSN   ,73181445
2019/05/14 ,18:38:34.53  ,38.664,-119.57967,0.05,2.35,  Md  ,36,107,22,0.09,NCSN   ,73181595
2019/05/14 ,23:57:32.64  ,35.77333,-118.05267,3.29,2.6,  Md  ,15,131,15,0.1,NCSN   ,73181735
2019/05/15 ,01:43:09.40  ,39.35767,-123.24184,3.54,2.04,  Md  ,29,61,15,0.12,NCSN   ,73181765
2019/05/15 ,04:11:47.53  ,38.83833,-122.823,1.63,2,  Md  ,65,44,1,0.06,NCSN   ,73181830
2019/05/15 ,10:27:09.40  ,37.41933,-118.8475,2.05,2.06,  Md  ,30,139,19,0.05,NCSN   ,73181940
2019/05/15 ,14:54:06.25  ,36.88383,-121.41283,9.17,2.3,  Md  ,63,29,2,0.08,NCSN   ,73182025
2019/05/15 ,17:09:28.18  ,38.7885,-122.74216,0.85,2.01,  Md  ,47,40,1,0.07,NCSN   ,73182421
2019/05/15 ,21:50:48.91  ,38.655,-118.5435,-1.51,2.65,  Md  ,26,149,45,0.13,NCSN   ,73182486
2019/05/17 ,21:56:24.42  ,38.85883,-122.53416,8.04,2.11,  Md  ,44,127,8,0.12,NCSN   ,73183286
2019/05/17 ,22:02:28.61  ,36.549,-120.38667,10.34,2.03,  Md  ,40,157,24,0.15,NCSN   ,73183291
2019/05/18 ,05:38:23.16  ,38.79667,-122.78284,3.65,2.21,  Md  ,69,36,1,0.05,NCSN   ,73183426
2019/05/18 ,14:51:28.87  ,37.428,-118.545,10.1,2.91,  ML  ,38,69,8,0.06,NCSN   ,73183581
2019/05/18 ,16:19:22.95  ,38.37117,-118.191,8.4,2.05,  Md  ,26,166,30,0.12,NCSN   ,73183631
2019/05/19 ,10:49:11.83  ,36.538,-120.33517,7.15,3.1,  ML  ,40,124,5,0.18,NCSN   ,73183846
2019/05/19 ,17:44:25.18  ,38.8255,-122.8035,2.88,2.34,  Md  ,60,32,1,0.04,NCSN   ,73183946
2019/05/20 ,00:17:42.21  ,35.00517,-118.375,3.01,2.9,  Md  ,20,69,33,0.39,NCSN   ,73184081
2019/05/20 ,10:34:36.84  ,35.54883,-118.23217,8.33,2.39,  Md  ,7,177,16,0.02,NCSN   ,73184231
2019/05/20 ,11:15:44.38  ,40.437,-125.28783,24.34,3,  ML  ,55,273,81,0.19,NCSN   ,73184251
2019/05/20 ,13:53:07.72  ,38.817,-122.78967,2.77,2.11,  Md  ,53,28,1,0.06,NCSN   ,73184301
2019/05/20 ,19:00:44.27  ,40.53733,-124.03284,22.6,2.56,  Md  ,31,42,11,0.14,NCSN   ,73184411
2019/05/20 ,19:01:22.52  ,40.53367,-124.02133,22.31,2.5,  Md  ,31,42,11,0.12,NCSN   ,73184416
2019/05/21 ,15:35:08.34  ,37.53783,-121.91683,9.06,2.22,  Md  ,66,27,3,0.07,NCSN   ,73184796
2019/05/21 ,17:19:52.89  ,40.69483,-123.96367,21.45,3.78,  Mw  ,33,41,15,0.11,NCSN   ,73184841
2019/05/22 ,06:51:21.75  ,38.808,-122.816,1.54,3.03,  ML  ,76,21,1,0.07,NCSN   ,73185161
2019/05/23 ,00:53:16.66  ,35.43817,-118.48067,7.78,2.1,  Md  ,6,285,25,0.05,NCSN   ,73185556
2019/05/23 ,20:42:46.22  ,34.86417,-120.22083,3.3,2.73,  Md  ,7,243,7,0.08,NCSN   ,73186021
2019/05/23 ,22:48:26.88  ,38.82784,-122.853,2.31,2.25,  Md  ,55,62,0,0.05,NCSN   ,73186036
2019/05/24 ,08:22:27.88  ,38.59033,-119.46267,1.2,2.08,  Md  ,23,110,10,0.06,NCSN   ,73186241
2019/05/24 ,14:36:35.90  ,36.5725,-121.12366,8.79,2.01,  Md  ,46,79,5,0.07,NCSN   ,73186321
2019/05/24 ,18:47:43.14  ,40.478,-124.24367,20.58,2.05,  Md  ,19,97,8,0.13,NCSN   ,73186386
2019/05/25 ,01:13:15.86  ,36.21167,-118.2025,5.07,2.53,  Md  ,11,134,44,0.21,NCSN   ,73186506
2019/05/25 ,03:38:30.78  ,36.15967,-117.88216,0.68,2.36,  Md  ,14,74,18,0.1,NCSN   ,73186606
2019/05/25 ,04:58:30.23  ,38.82183,-122.85033,2.61,2.9,  Md  ,67,56,1,0.07,NCSN   ,73186631
2019/05/25 ,06:52:38.06  ,36.22417,-118.188,-1.21,2.47,  Md  ,38,77,26,0.11,NCSN   ,73186726
2019/05/25 ,06:58:45.32  ,36.23267,-118.20783,-1.27,2.5,  Md  ,26,74,26,0.15,NCSN   ,73186731
2019/05/25 ,07:50:13.37  ,36.21917,-118.1895,-1.19,2.44,  Md  ,27,124,26,0.1,NCSN   ,73186756
2019/05/25 ,15:33:11.78  ,38.81,-122.82567,1.96,2.45,  Md  ,59,32,0,0.05,NCSN   ,73186941
2019/05/25 ,20:53:21.81  ,35.3845,-120.00233,6.35,2.62,  Md  ,22,91,7,0.11,NCSN   ,73187061
2019/05/26 ,01:59:39.12  ,40.04633,-120.813,-0.63,2.35,  Md  ,21,133,62,0.12,NCSN   ,73187151
2019/05/26 ,04:33:52.41  ,36.24,-118.21716,-0.74,2.49,  Md  ,12,73,25,0.15,NCSN   ,73187206
2019/05/26 ,07:41:22.34  ,36.23117,-118.209,15.47,2.15,  Md  ,8,84,46,0.03,NCSN   ,73187236
2019/05/26 ,22:10:56.13  ,37.68817,-119.4145,22.33,2.19,  Md  ,28,64,30,0.14,NCSN   ,73187461
2019/05/26 ,22:59:39.37  ,36.22417,-121.73116,7.34,2.17,  Md  ,60,136,3,0.17,NCSN   ,73187491
2019/05/27 ,02:55:16.11  ,37.498,-118.844,6.24,2.66,  Md  ,37,115,10,0.05,NCSN   ,73187581
2019/05/27 ,04:18:49.76  ,38.78167,-122.77817,3.1,2.27,  Md  ,69,46,2,0.08,NCSN   ,73187616
2019/05/27 ,05:05:14.18  ,39.415,-120.23167,1.77,2.33,  Md  ,17,128,32,0.13,NCSN   ,73187646
2019/05/27 ,07:00:28.75  ,36.46817,-121.04784,4.83,2.02,  Md  ,52,90,5,0.1,NCSN   ,73187711
2019/05/27 ,12:54:29.53  ,38.83517,-122.78933,1.8,2.45,  Md  ,59,55,0,0.04,NCSN   ,73187821
2019/05/27 ,17:02:34.98  ,36.078,-117.92284,0.54,2.73,  Md  ,17,87,15,0.11,NCSN   ,73188016
2019/05/27 ,23:31:36.35  ,36.6545,-121.27216,4.66,2,  Md  ,48,66,6,0.06,NCSN   ,73188186
2019/05/28 ,02:53:06.87  ,36.01867,-117.82684,-1.11,2.88,  Md  ,11,78,6,0.11,NCSN   ,73188281
2019/05/28 ,04:55:12.37  ,38.811,-122.8075,3.34,2.69,  Md  ,69,23,1,0.06,NCSN   ,73188331
2019/05/28 ,05:53:52.86  ,38.2145,-121.7855,21.99,2.07,  Md  ,26,59,6,0.1,NCSN   ,73188356
2019/05/28 ,06:05:20.62  ,34.84417,-120.31184,1.14,2.88,  Md  ,26,94,3,0.28,NCSN   ,73188361
2019/05/28 ,12:48:07.94  ,38.80083,-122.8225,2.08,2.09,  Md  ,43,56,1,0.06,NCSN   ,73188491
2019/05/28 ,16:23:22.44  ,36.51233,-118.409,-1.34,2.67,  ML  ,18,190,54,0.48,NCSN   ,73188556
2019/05/28 ,17:04:20.47  ,36.22183,-118.1855,-1.39,2.56,  Md  ,34,76,26,0.18,NCSN   ,73188571
2019/05/28 ,18:53:57.72  ,36.21684,-118.20316,-1.11,2.71,  Md  ,10,74,27,0.25,NCSN   ,73188606
2019/05/28 ,19:54:22.93  ,36.246,-118.20917,-1.39,2.99,  Md  ,33,74,24,0.45,NCSN   ,73188621
2019/05/28 ,21:32:55.65  ,36.404,-118.123,20.08,2.83,  Md  ,14,204,62,0.51,NCSN   ,73188646
2019/05/28 ,23:01:38.89  ,36.2305,-118.19833,5.29,2.58,  Md  ,5,147,26,0.09,NCSN   ,73188701
2019/05/29 ,01:23:54.77  ,39.49283,-123.75134,7.36,2.08,  Md  ,13,216,20,0.14,NCSN   ,73188741
2019/05/29 ,01:47:11.62  ,34.84467,-120.31717,1.65,2.64,  Md  ,13,96,3,0.15,NCSN   ,73188766
2019/05/29 ,02:00:02.40  ,38.84333,-122.82283,2.5,2.68,  Md  ,66,43,1,0.05,NCSN   ,73188776
2019/05/29 ,02:45:16.78  ,35.43117,-118.68733,7.88,2.4,  Md  ,10,125,22,0.05,NCSN   ,73188811
2019/05/29 ,05:19:12.00  ,36.23117,-118.20184,-1.27,2.81,  ML  ,39,75,26,0.4,NCSN   ,73188891
2019/05/29 ,09:29:29.01  ,36.2245,-118.205,1.1,2.54,  Md  ,8,104,26,0.11,NCSN   ,73188941
2019/05/29 ,09:33:01.89  ,36.21317,-118.19583,-0.95,2.57,  Md  ,12,75,44,0.23,NCSN   ,73188946
2019/05/29 ,12:08:27.09  ,36.2035,-118.2065,0.37,2.6,  Md  ,22,91,50,0.29,NCSN   ,73188991
2019/05/29 ,14:33:13.32  ,40.57667,-123.8205,26.62,2.28,  Md  ,37,32,17,0.14,NCSN   ,73189031
2019/05/29 ,16:23:36.58  ,38.8085,-122.81834,2.15,2.84,  ML  ,65,20,1,0.08,NCSN   ,73189066
2019/05/29 ,19:14:35.99  ,38.8105,-122.81934,2.78,2.8,  Md  ,64,20,1,0.05,NCSN   ,73189226
2019/05/29 ,22:00:30.59  ,37.24217,-121.626,4.97,2.25,  Md  ,66,45,5,0.07,NCSN   ,73189341
2019/05/30 ,02:34:43.22  ,37.28833,-118.39967,6.51,2.5,  ML  ,35,125,8,0.06,NCSN   ,73189521
2019/05/30 ,08:58:31.58  ,37.46767,-118.84783,2.65,2.21,  Md  ,26,128,14,0.05,NCSN   ,73189791
2019/05/30 ,15:27:43.87  ,36.242,-120.81817,6,2.11,  Md  ,56,73,3,0.11,NCSN   ,73189911
2019/05/30 ,17:37:27.99  ,39.35367,-123.2475,3.42,2.18,  Md  ,31,63,15,0.1,NCSN   ,73189956
2019/05/30 ,18:42:42.00  ,40.01433,-121.235,8.06,2.2,  Md  ,27,67,27,0.12,NCSN   ,73189971
2019/05/30 ,22:55:50.14  ,37.12533,-121.52683,7.25,2.4,  Md  ,72,61,8,0.07,NCSN   ,73190166
2019/05/31 ,00:17:24.65  ,38.82217,-122.79433,3.01,3.03,  ML  ,76,22,1,0.06,NCSN   ,73190231
2019/05/31 ,02:50:39.27  ,35.8845,-118.22217,4.01,2.05,  Md  ,5,153,21,0.07,NCSN   ,73190396
2019/05/31 ,19:23:55.86  ,39.347,-123.24483,6.71,2.68,  Md  ,36,63,16,0.07,NCSN   ,73190656
2019/05/31 ,21:36:48.34  ,37.64767,-119.0425,-0.01,2.13,  Md  ,28,67,1,0.05,NCSN   ,73190701
2019/06/01 ,09:07:01.31  ,39.53083,-122.89267,7.29,2.67,  Md  ,29,67,25,0.12,NCSN   ,73190946
2019/06/01 ,20:51:06.57  ,36.66283,-121.28284,4.67,2.62,  Md  ,62,66,6,0.07,NCSN   ,73191111
2019/06/02 ,06:28:32.95  ,35.45733,-119.13,22.35,2.83,  Md  ,16,66,13,0.18,NCSN   ,73191351
2019/06/02 ,09:23:52.43  ,35.9775,-118.006,3.85,2.09,  Md  ,5,145,18,0.05,NCSN   ,73191406
2019/06/02 ,17:52:01.55  ,37.4955,-118.5725,12.14,2.46,  Md  ,36,78,13,0.05,NCSN   ,73191531
2019/06/02 ,18:27:48.22  ,37.80383,-122.18983,4.5,2.11,  Md  ,82,28,2,0.13,NCSN   ,73191546
2019/06/03 ,20:01:29.32  ,36.41483,-120.7615,14.86,2.28,  Md  ,59,59,20,0.14,NCSN   ,73192076
2019/06/03 ,20:30:42.63  ,38.81533,-122.812,2.8,2.16,  Md  ,52,35,1,0.06,NCSN   ,73192081
2019/06/04 ,01:44:21.28  ,38.83367,-122.79733,2.86,3.88,  Mw  ,94,31,1,0.09,NCSN   ,73192136
2019/06/04 ,01:45:17.33  ,38.78417,-122.75533,-0.28,2.92,  ML  ,74,38,2,0.09,NCSN   ,73192151
2019/06/04 ,01:45:39.59  ,38.78517,-122.7585,-0.77,2.88,  Md  ,60,41,2,0.07,NCSN   ,71110424
2019/06/04 ,01:46:10.68  ,38.82617,-122.8015,2.58,2.2,  Md  ,44,44,1,0.04,NCSN   ,73192146
2019/06/04 ,01:53:18.17  ,38.82617,-122.80417,0.98,2.25,  Md  ,55,31,1,0.05,NCSN   ,73192226
2019/06/04 ,04:11:06.66  ,38.83383,-122.796,1.94,2.33,  Md  ,63,40,1,0.05,NCSN   ,73192476
2019/06/04 ,13:19:26.24  ,38.79833,-122.81433,2.82,2.05,  Md  ,56,31,2,0.04,NCSN   ,73192736
2019/06/04 ,18:09:11.36  ,38.80817,-122.82716,2.66,2.09,  Md  ,15,76,0,0.03,NCSN   ,73192836
2019/06/05 ,08:58:09.22  ,39.57567,-123.36916,5.6,2.4,  Md  ,28,84,8,0.1,NCSN   ,73193096
2019/06/05 ,21:31:29.45  ,36.1185,-118.05883,3.23,2.52,  Md  ,15,86,28,0.21,NCSN   ,73193326
2019/06/06 ,16:53:52.14  ,40.29833,-124.56367,20.73,2,  Md  ,24,244,19,0.15,NCSN   ,73193651
2019/06/06 ,21:48:14.84  ,37.56933,-117.79533,3.07,2.48,  Md  ,8,227,57,0.13,NCSN   ,73193751
2019/06/07 ,03:43:11.04  ,39.36833,-120.02033,-2.03,2.59,  Md  ,16,111,26,0.1,NCSN   ,73193831
2019/06/07 ,03:51:40.30  ,39.366,-120.018,-2.1,2.75,  Md  ,23,75,26,0.11,NCSN   ,73193846
2019/06/07 ,04:08:40.79  ,36.6245,-121.2335,5.63,2.05,  Md  ,55,82,7,0.08,NCSN   ,73193851
2019/06/07 ,04:36:05.55  ,39.2745,-119.72,-2,2.68,  Md  ,26,106,23,0.22,NCSN   ,73193876
2019/06/07 ,04:49:47.37  ,39.27033,-119.7345,-1.83,3.63,  Mw  ,47,105,23,0.24,NCSN   ,73193886
2019/06/07 ,06:16:00.20  ,36.78183,-121.43567,10.02,2.09,  Md  ,40,92,2,0.1,NCSN   ,73193931
2019/06/07 ,15:20:44.49  ,38.79183,-122.76283,1.12,2.18,  Md  ,62,56,2,0.07,NCSN   ,73194096
2019/06/07 ,19:09:41.75  ,38.794,-122.77866,3.5,2.23,  Md  ,71,71,1,0.06,NCSN   ,73194161
2019/06/08 ,10:28:38.68  ,36.86833,-121.277,8.56,2.92,  Md  ,79,62,10,0.08,NCSN   ,73194351
2019/06/08 ,18:06:35.30  ,35.32283,-118.53367,10.01,2.15,  Md  ,6,179,17,0.03,NCSN   ,73194451
2019/06/08 ,20:20:01.20  ,38.3755,-118.17983,1.91,2.43,  Md  ,27,167,32,0.13,NCSN   ,73194486
2019/06/09 ,09:16:39.26  ,38.836,-122.7955,1.91,2.48,  Md  ,71,46,1,0.05,NCSN   ,73194641
2019/06/10 ,02:41:10.87  ,35.42283,-118.84617,15.79,3.68,  ML  ,42,56,10,0.31,NCSN   ,73194831
2019/06/10 ,03:20:11.44  ,35.366,-118.76517,29.47,2.44,  Md  ,5,131,14,0.01,NCSN   ,73194851
2019/06/10 ,08:50:09.47  ,40.29383,-124.458,13.47,2,  Md  ,26,264,10,0.15,NCSN   ,73194936
2019/06/10 ,13:07:14.76  ,37.34383,-118.52383,7.81,2.08,  Md  ,23,128,4,0.05,NCSN   ,73194986
2019/06/11 ,01:45:26.98  ,36.64933,-121.2685,6.27,2.51,  Md  ,62,64,6,0.06,NCSN   ,73195206
2019/06/11 ,05:19:43.09  ,36.34233,-120.40117,11.79,2.51,  Md  ,76,35,3,0.17,NCSN   ,73195266
2019/06/11 ,06:37:59.23  ,36.34633,-120.4145,11.05,2.19,  Md  ,54,54,4,0.14,NCSN   ,73195316
2019/06/11 ,07:18:21.60  ,36.961,-118.255,11.35,2.32,  Md  ,28,126,11,0.07,NCSN   ,73195341
2019/06/11 ,07:31:36.15  ,36.89133,-121.2425,8.47,3.09,  Mw  ,72,66,13,0.11,NCSN   ,73195356
2019/06/11 ,07:46:25.47  ,38.81367,-122.82333,1.97,4.07,  Mw  ,82,20,1,0.06,NCSN   ,73195396
2019/06/11 ,07:48:33.71  ,38.8065,-122.82816,2.51,2.04,  Md  ,58,33,0,0.05,NCSN   ,73195411
2019/06/11 ,07:50:51.85  ,38.8165,-122.82133,2.99,2.14,  Md  ,65,27,1,0.06,NCSN   ,73195471
2019/06/11 ,17:56:52.82  ,40.09533,-122.14267,29.26,2.72,  Md  ,29,43,13,0.14,NCSN   ,73196071
2019/06/11 ,20:58:38.57  ,37.79783,-121.60533,3.67,2.99,  ML  ,95,62,4,0.16,NCSN   ,73196146
2019/06/11 ,21:02:17.45  ,37.79967,-121.5845,3.23,2.08,  Md  ,38,159,5,0.08,NCSN   ,73196151
2019/06/12 ,00:15:17.64  ,39.76733,-121.1495,1.11,2.01,  Md  ,16,123,38,0.06,NCSN   ,73196211
2019/06/12 ,08:06:23.32  ,38.38717,-122.21584,11.46,2.7,  Md  ,125,34,11,0.17,NCSN   ,73196411
2019/06/12 ,08:12:45.64  ,40.73417,-124.267,20.56,2.34,  Md  ,25,186,5,0.12,NCSN   ,73196421
2019/06/12 ,11:43:35.39  ,40.11367,-122.1525,28.52,2.6,  Md  ,26,65,11,0.2,NCSN   ,73196496
2019/06/12 ,18:16:20.53  ,37.55,-117.93183,0.37,3.36,  ML  ,52,94,27,0.1,NCSN   ,73196616
2019/06/13 ,04:17:34.35  ,38.11666,-122.25383,7.38,2.07,  Md  ,57,46,2,0.19,NCSN   ,73196831
2019/06/13 ,07:36:58.67  ,36.24417,-118.18967,-1.11,2.69,  Md  ,12,77,45,0.64,NCSN   ,73196971
2019/06/13 ,08:02:34.23  ,39.58133,-120.6695,-0.07,2.15,  Md  ,28,58,29,0.19,NCSN   ,73197006
2019/06/13 ,10:50:31.11  ,38.3845,-122.22083,11.57,2.35,  Md  ,82,53,10,0.16,NCSN   ,73197071
2019/06/13 ,18:15:09.48  ,36.567,-121.03367,12.17,2.42,  Md  ,62,68,13,0.15,NCSN   ,73197206
2019/06/13 ,19:33:15.04  ,35.90417,-117.98617,10.89,2.26,  Md  ,6,117,10,0.07,NCSN   ,73197211
2019/06/14 ,02:11:29.90  ,36.76283,-122.0615,7.14,2.4,  Md  ,57,185,22,0.12,NCSN   ,73197291
2019/06/14 ,08:20:33.97  ,38.805,-122.777,2.09,2.24,  Md  ,67,22,1,0.05,NCSN   ,73197466
2019/06/14 ,16:46:07.05  ,38.93033,-123.20934,1.12,2.26,  Md  ,43,64,2,0.1,NCSN   ,73197626
2019/06/14 ,17:43:08.72  ,38.92783,-123.21083,0.68,2.89,  ML  ,66,62,2,0.11,NCSN   ,73197636
2019/06/14 ,17:47:00.48  ,38.929,-123.20917,1.51,2.41,  Md  ,60,57,2,0.08,NCSN   ,73197641
2019/06/14 ,22:43:36.99  ,38.93167,-123.20583,1.55,2.62,  Md  ,51,59,2,0.07,NCSN   ,73197726
2019/06/14 ,22:55:08.16  ,38.82333,-122.7575,0.77,2.38,  Md  ,59,39,1,0.07,NCSN   ,73197746
2019/06/14 ,22:59:33.19  ,40.229,-124.172,12,2.92,  Md  ,24,153,2,0.14,NCSN   ,73197761
2019/06/15 ,01:28:03.75  ,37.63567,-122.47967,6.55,2.4,  Md  ,122,80,0,0.07,NCSN   ,73197811
2019/06/15 ,13:30:49.52  ,37.63867,-118.92267,5.65,2.71,  Md  ,36,52,2,0.06,NCSN   ,73198076
2019/06/15 ,13:30:58.50  ,37.62017,-118.92783,5.69,2.63,  Md  ,12,110,3,0.09,NCSN   ,71110479
2019/06/15 ,13:31:11.58  ,37.63433,-118.92533,5.1,2.11,  Md  ,10,78,2,0.06,NCSN   ,71110484
2019/06/15 ,22:48:36.72  ,36.337,-120.328,6.45,2.35,  Md  ,36,112,4,0.1,NCSN   ,73198356
2019/06/16 ,03:29:38.47  ,37.6405,-118.92416,5.85,2.5,  Md  ,32,52,2,0.06,NCSN   ,73198466
2019/06/16 ,06:39:45.48  ,40.41317,-124.64283,25.36,2.65,  Md  ,39,241,27,0.16,NCSN   ,73198686
2019/06/16 ,10:20:13.07  ,38.78933,-122.76833,2.06,2.5,  Md  ,77,36,2,0.09,NCSN   ,73198736
2019/06/16 ,11:44:39.78  ,41.27117,-122.54483,14.62,2.15,  Md  ,29,50,20,0.19,NCSN   ,73198766
2019/06/16 ,13:43:16.44  ,36.32533,-120.32867,5.01,2.05,  Md  ,57,70,4,0.19,NCSN   ,73198791
2019/06/16 ,18:52:24.33  ,36.29967,-120.8805,6.46,2.1,  Md  ,56,74,7,0.08,NCSN   ,73198881
2019/06/17 ,01:23:29.81  ,38.74783,-122.71733,1.62,2.3,  Md  ,62,43,2,0.06,NCSN   ,73199021
2019/06/17 ,01:26:00.98  ,38.76,-122.69867,0.99,2.03,  Md  ,60,69,1,0.08,NCSN   ,73199026
2019/06/17 ,16:37:19.25  ,38.73667,-119.71716,-0.86,2.36,  Md  ,34,102,35,0.15,NCSN   ,73199261
2019/06/17 ,22:29:40.13  ,36.76167,-121.43716,10.64,2.74,  Md  ,56,53,1,0.11,NCSN   ,73199346
2019/06/18 ,01:43:03.84  ,35.34217,-118.50633,13.04,2.56,  Md  ,7,208,21,0.08,NCSN   ,73199396
2019/06/18 ,06:55:17.97  ,36.75834,-121.43517,11.39,2.57,  Md  ,77,47,1,0.15,NCSN   ,73199426
2019/06/18 ,12:43:59.64  ,36.49833,-121.07616,4.36,2.46,  Md  ,56,82,5,0.09,NCSN   ,73199511
2019/06/18 ,20:56:28.04  ,36.43833,-121.01483,9.24,3.26,  Mw  ,77,94,4,0.13,NCSN   ,73199616
2019/06/19 ,14:36:17.03  ,39.03383,-123.06533,4.15,3.16,  Mw  ,78,44,5,0.08,NCSN   ,73199916
2019/06/20 ,02:22:50.17  ,37.63383,-118.87666,5.77,2.01,  Md  ,36,81,2,0.04,NCSN   ,73200096
2019/06/20 ,02:27:45.00  ,38.16133,-122.29517,6.85,2.24,  Md  ,65,34,4,0.21,NCSN   ,73200106
2019/06/20 ,13:47:21.35  ,38.80567,-122.82283,2.14,2.46,  Md  ,63,29,1,0.05,NCSN   ,73200206
2019/06/21 ,01:32:22.55  ,36.5685,-121.07716,8.74,2.4,  Md  ,61,68,4,0.13,NCSN   ,73200386
2019/06/21 ,04:39:18.90  ,40.44667,-124.6825,17.09,2.61,  Md  ,16,290,29,0.14,NCSN   ,73200446
2019/06/21 ,06:47:01.11  ,36.1265,-117.91333,1.07,2.4,  Md  ,7,119,17,0.05,NCSN   ,73200481
2019/06/21 ,07:09:19.96  ,36.11833,-117.88433,9.67,2.5,  Md  ,7,208,15,0.04,NCSN   ,73200486
2019/06/21 ,08:55:50.25  ,36.118,-117.88216,9.91,2.23,  Md  ,8,126,15,0.04,NCSN   ,73200501
2019/06/21 ,22:40:58.20  ,36.97817,-119.65067,18.52,2.61,  Md  ,41,141,27,0.21,NCSN   ,73200726
2019/06/21 ,23:49:13.66  ,40.36666,-124.41267,17.36,2.12,  Md  ,26,241,11,0.09,NCSN   ,73200751
2019/06/22 ,13:29:23.10  ,36.87733,-121.617,8.23,3.01,  ML  ,103,27,3,0.1,NCSN   ,73200946
2019/06/22 ,16:18:53.10  ,37.28883,-118.40383,7.12,2.09,  Md  ,27,125,8,0.07,NCSN   ,73200996
2019/06/22 ,16:47:06.21  ,40.437,-122.32,55.65,2.26,  Md  ,16,103,16,0.07,NCSN   ,73202086
2019/06/22 ,17:31:36.58  ,36.15517,-120.20383,-0.48,2.04,  Md  ,26,121,28,0.09,NCSN   ,73201011
